OGid	Method	OGtype	Species	Sp_geneID	GeneID	GO_status	GeneStart	GeneEnd	Strand	Scaffold	ExonCount	ProtLength	RNAseq_Coverage	RNAseq_status	AnnotStatus_1	AnnotStatus_2	AnnotStatus_3
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg35180.t1	jg35180	-	292776531	292793353	+	Scaffold_4	4	719	9.285221733444299	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg35182.t1	jg35182	-	293193554	293198371	-	Scaffold_4	2	456	1.1197840979862985	Bad	Annotated	Annotated	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg30251.t1	jg30251	-	556406	557998	+	Scaffold_16	1	531	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg3882.t1	jg3882	-	221439835	221495097	+	Scaffold_5	4	340	3.0563316564728025	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg9812.t1	jg9812	-	19834	20250	-	Scaffold_1982	1	139	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg54064.t1	jg54064	-	377423	377839	+	ctg266_VPextra	1	139	1.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg9689.t1	jg9689	-	50119	52047	+	Scaffold_644	1	643	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg25353.t1	jg25353	-	215668245	215669633	-	Scaffold_3	1	463	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg22864.t1	jg22864	-	32353073	32355259	+	Scaffold_3	3	562	0.807868252516011	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg32441.t2	jg32441	-	100651760	100663299	+	Scaffold_4	2	321	0.07799636016985874	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41897.t1	jg41897	-	122648397	122658181	+	Scaffold_2	2	627	0.3707072771872445	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg51187.t1	jg51187	-	706077552	706085944	+	Scaffold_2	2	368	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41896.t1	jg41896	-	122647474	122648352	+	Scaffold_2	1	293	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg51215.t1	jg51215	-	709244798	709245253	+	Scaffold_2	1	152	2.334065934065934	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg17778.t1	jg17778	-	345650452	345657964	+	Scaffold_1_Vmt	3	318	0.11980830670926518	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg390.t1	jg390	-	349986	350195	+	ctg296_VPr	1	70	5.0	Good	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg18857.t1	jg18857	-	185486500	185486727	-	Scaffold_4	1	76	106.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg5453.t1	jg5453	-	319516428	319516730	-	Scaffold_1	1	101	4.579470198675497	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg7754.t1	jg7754	-	55484603	55485079	+	Scaffold_5_Vmt	2	126	22.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg2298.t1	jg2298	+	3568076	3636173	+	Scaffold_1	4	310	57.635725509200114	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg4244.t1	jg4244	-	196137155	196137598	+	Scaffold_1	1	148	18.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg23015.t1	jg23015	-	208299969	208300475	+	Scaffold_2	1	169	1371.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg6000.t1	jg6000	-	379597288	379597707	-	Scaffold_1	1	140	776.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dtil	Dtil_jg8216.t1	jg8216	-	76794729	76794974	-	Scaffold_5_Vmt	1	82	13.236734693877551	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg13862.t1	jg13862	-	209898411	209898737	+	Scaffold_15362_HRSCAF_19823	1	109	5.567484662576687	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg14231.t1	jg14231	-	241139658	241140316	-	Scaffold_15362_HRSCAF_19823	2	145	6.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg12369.t1	jg12369	-	94809243	94809904	-	Scaffold_15362_HRSCAF_19823	2	130	25.72465960665658	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg11156.t1	jg11156	-	170583263	170584267	+	Scaffold_15005_HRSCAF_18897	1	335	47.34860557768924	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg11735.t1	jg11735	-	39774540	39774959	+	Scaffold_15362_HRSCAF_19823	1	140	208.81861575178996	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dsil	Dsil_jg12430.t1	jg12430	-	98856269	98856598	+	Scaffold_15362_HRSCAF_19823	1	110	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg13559.t1	jg13559	-	959211	959603	+	ctg170	1	131	3.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg7233.t1	jg7233	-	146214	148333	-	ctg1803	2	105	13.337895233600754	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg7992.t1	jg7992	-	32365	50698	-	ctg476	2	194	2.390661648393607	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg16742.t1	jg16742	-	198712	199041	+	ctg908	1	110	14.82370820668693	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg22716.t1	jg22716	-	25217	26365	-	ctg166	2	131	3.3989547038327528	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg10629.t1	jg10629	-	200319	200663	+	ctg3436	1	115	2.122093023255814	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg20925.t1	jg20925	-	22343	24781	-	ctg1664	2	166	5.125512715340443	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg860.t1	jg860	-	1156651	1158416	-	ctg864	3	211	1.5331444759206798	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg21359.t1	jg21359	-	38568	39164	-	ctg1000	1	199	2.6661073825503356	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dver	Dver_jg2014.t1	jg2014	-	1086465	1086698	-	ctg669	1	78	14.433476394849786	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg2499.t1	jg2499	-	23724	24050	-	ctg4542_MOextra	1	109	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg1378.t1	jg1378	-	178902	179177	+	ctg1653	1	92	4.672727272727273	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg22494.t1	jg22494	-	133040	150306	-	ctg460	2	297	28.344434148036605	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg23937.t1	jg23937	-	237773	238237	-	ctg2666	2	122	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg10521.t1	jg10521	-	369394	369693	-	ctg1351	1	100	3.7859531772575252	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg3816.t1	jg3816	-	145261	145671	+	ctg5683	1	137	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg18950.t1	jg18950	-	3225	3524	+	ctg5594	1	100	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dban	Dban_jg21409.t1	jg21409	-	48169	48456	-	ctg830	1	96	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg1946.t1	jg1946	-	19216	19518	-	ctg3891	1	101	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg13920.t1	jg13920	-	6078	6506	+	ctg2045	1	143	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg9109.t1	jg9109	-	167189	167551	+	ctg683	1	121	2.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg23987.t1	jg23987	-	135057	135854	+	ctg42	1	266	3.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg5209.t1	jg5209	-	107224	107781	-	ctg1808	1	186	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg17993.t1	jg17993	-	4161	7593	+	ctg3077	2	167	0.9114219114219114	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg23573.t1	jg23573	-	131573	152111	-	ctg1394	2	160	4.378420488849937	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg23103.t1	jg23103	-	32863	33246	+	ctg12927	1	128	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dgom	Dgom_jg3806.t1	jg3806	-	34080	34499	+	ctg4059	1	140	0.4821002386634845	Bad	Annotated	Annotated	Annotated
OG_64	BROC	3.1.1.1.1.1	Dcat	Dcat_jg29476.t1	jg29476	-	82676	89660	-	Scaffold_284	4	103	674.0783218785796	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dcat	Dcat_jg14101.t1	jg14101	-	105360423	105367960	-	Scaffold_1_Vmt	4	103	397.2080403343505	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dcat	Dcat_jg39834.t1	jg39834	-	50086	69060	-	Scaffold_149	5	131	5.754084536734479	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dtil	Dtil_jg14243.t1	jg14243	-	48245777	48250611	-	Scaffold_6	3	73	7834.858502275548	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dsil	Dsil_jg3738.t1	jg3738	-	37531012	37537241	+	Scaffold_3225_HRSCAF_3759	4	105	3137.7476320436667	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dver	Dver_jg18776.t1	jg18776	-	8417	19965	+	ctg1265	4	114	229.4009352268791	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dban	Dban_jg10222.t1	jg10222	-	84001	103648	+	ctg1699	4	105	1668.9320506947627	Good	Norm_NA	CD_NA	CDCoil_NA
OG_64	BROC	3.1.1.1.1.1	Dgom	Dgom_jg836.t1	jg836	-	22514	34518	+	ctg6153	7	204	455.50533155614795	Good	Norm_NA	CD_NA	CDCoil_NA
OG_65	BROC	1.1.1.2.3.2	Dcat	Dcat_jg19522.t1	jg19522	+	455340160	455410057	-	Scaffold_1_Vmt	21	799	32.630127187146805	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dtil	Dtil_jg1277.t1	jg1277	+	63374103	63434139	-	Scaffold_7	29	962	171.5511026717303	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dsil	Dsil_jg2031.t1	jg2031	+	30639653	30695009	-	Scaffold_15361_HRSCAF_19822	25	1007	20.420659007153695	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dver	Dver_jg1442.t1	jg1442	+	654166	673451	-	ctg294	11	409	30.389214415348718	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dver	Dver_jg1441.t1	jg1441	+	623444	654134	-	ctg294	16	650	38.44695340501792	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dban	Dban_jg7028.t1	jg7028	+	2502	11732	-	ctg1700	4	170	10.474106175514626	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dban	Dban_jg19247.t1	jg19247	+	48489	51727	-	ctg6073	3	68	11.288449660284126	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dban	Dban_jg19246.t1	jg19246	+	25849	48474	-	ctg6073	11	361	16.347314917127072	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dgom	Dgom_jg14116.t1	jg14116	+	250618	270191	-	ctg2843	12	541	19.11878608286926	Good	Annotated	Annotated	Annotated
OG_65	BROC	1.1.1.2.3.2	Dgom	Dgom_jg1593.t1	jg1593	+	4044	16402	+	ctg12684	6	222	0.5707234180288072	Bad	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dcat	Dcat_jg36742.t1	jg36742	+	372446642	372638922	+	Scaffold_4	68	3417	33.19931350114417	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dtil	Dtil_jg19762.t1	jg19762	+	23710574	23803395	-	Scaffold_2	44	2188	40.0059469301128	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dtil	Dtil_jg19763.t1	jg19763	+	23803422	23838338	-	Scaffold_2	15	733	40.70022339328675	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dsil	Dsil_jg258.t1	jg258	+	731	9425	-	Scaffold_7127_HRSCAF_8240	6	236	16.184610075914424	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dsil	Dsil_jg17874.t1	jg17874	+	165211418	165326276	+	Scaffold_14178_HRSCAF_16784	51	2709	32.360244824043605	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dver	Dver_jg20712.t1	jg20712	+	631080	675055	-	ctg205	19	1012	34.35083570210347	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dver	Dver_jg20714.t1	jg20714	+	739840	771067	-	ctg205	14	687	31.185832772920868	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dver	Dver_jg20713.t1	jg20713	+	677003	737704	-	ctg205	34	1701	30.889919441195367	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dban	Dban_jg20596.t1	jg20596	+	128456	157418	-	ctg1701	16	643	36.697051308611286	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dban	Dban_jg20595.t1	jg20595	+	83319	128420	-	ctg1701	21	1089	40.281989312875545	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dban	Dban_jg20597.t1	jg20597	+	157490	228396	-	ctg1701	29	1647	35.662581445857896	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dgom	Dgom_jg4684.t1	jg4684	+	289780	332256	-	ctg388	19	1126	11.06187023260194	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dgom	Dgom_jg4683.t1	jg4683	+	219866	289708	-	ctg388	36	1744	12.080868245468343	Good	Annotated	Annotated	Annotated
OG_66	BROC	1.2.2.3.3.3	Dgom	Dgom_jg4685.t1	jg4685	+	334678	357704	-	ctg388	10	509	12.266133935551116	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg43116.t1	jg43116	-	202603269	202607911	-	Scaffold_2	2	112	220.30417923308917	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg50102.t1	jg50102	-	631195917	631200355	-	Scaffold_2	3	159	276.0056331680937	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg50101.t1	jg50101	-	631132405	631158469	-	Scaffold_2	3	159	415.91329036218536	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg7366.t1	jg7366	+	521501460	521502324	-	Scaffold_5	3	230	3.7800925925925926	Bad	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg612.t1	jg612	-	131041	131520	+	Scaffold_168	2	130	0.44676409185803756	Bad	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg36511.t1	jg36511	+	363427278	363436658	-	Scaffold_4	4	252	4.252665245202559	Bad	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg26049.t1	jg26049	+	273307655	273308519	-	Scaffold_3	2	259	14.0	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg3343.t1	jg3343	-	172107453	172108043	+	Scaffold_5	2	167	41.37457627118644	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg2669.t1	jg2669	+	114798444	114799309	+	Scaffold_5	2	259	624.0	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg42693.t1	jg42693	+	182199386	182201447	-	Scaffold_2	3	473	24.64046579330422	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg10233.t1	jg10233	+	2385897	2386759	-	ctg226_VPextra	2	259	82.09976798143852	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg37514.t1	jg37514	-	398434796	398437509	-	Scaffold_4	2	335	16.44231478068559	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg14789.t1	jg14789	+	139244436	139245302	-	Scaffold_1_Vmt	2	259	5.317551963048499	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg12791.t1	jg12791	-	56802360	56805097	+	Scaffold_1_Vmt	3	567	58.99159663865546	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg12266.t1	jg12266	-	39982303	39984904	-	Scaffold_1_Vmt	2	830	82.05997693194925	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg18524.t1	jg18524	+	393597853	393600627	+	Scaffold_1_Vmt	3	778	43.38464311463591	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dcat	Dcat_jg2640.t1	jg2640	+	112674798	112682041	-	Scaffold_5	4	460	787.6141101753417	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dtil	Dtil_jg10296.t1	jg10296	-	44835371	44835852	-	Scaffold_3	3	90	166.94594594594594	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dsil	Dsil_jg7629.t1	jg7629	-	148616341	148616661	-	Scaffold_14804_HRSCAF_18385	1	107	54.415625	Good	Annotated	CD_NA	CDCoil_NA
OG_67	BROC	17.1.1.1.1.2	Dver	Dver_jg17743.t1	jg17743	-	458590	458931	+	ctg266	1	114	55.80351906158358	Good	Annotated	CD_NA	CDCoil_NA
OG_67	BROC	17.1.1.1.1.2	Dban	Dban_jg21269.t1	jg21269	+	80134	80523	-	ctg5867	1	130	334.2827763496144	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dgom	Dgom_jg19012.t1	jg19012	+	4166	4438	+	ctg9055	1	91	12.669117647058824	Good	Annotated	Annotated	Annotated
OG_67	BROC	17.1.1.1.1.2	Dgom	Dgom_jg18647.t1	jg18647	+	5180	5696	-	ctg18421	2	139	95.73837209302326	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dcat	Dcat_jg46687.t1	jg46687	+	399230416	399260280	+	Scaffold_2	6	286	4020.281241628717	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dtil	Dtil_jg9886.t1	jg9886	+	13494170	13541084	+	Scaffold_3	14	608	1201.4013300933623	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dsil	Dsil_jg7818.t1	jg7818	+	165349308	165355044	-	Scaffold_14804_HRSCAF_18385	5	208	2756.5709553695956	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dver	Dver_jg13217.t1	jg13217	+	1679151	1688149	-	ctg6	6	318	1545.9565458990887	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dban	Dban_jg23221.t1	jg23221	+	128272	146143	-	ctg2176	7	329	1458.9688321862234	Good	Annotated	Annotated	Annotated
OG_68	BROC	1.1.1.1.1.1	Dgom	Dgom_jg17956.t1	jg17956	+	70318	88417	-	ctg3199	7	329	1093.7108127520858	Good	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48131.t1	jg48131	-	496070522	496088591	-	Scaffold_2	3	253	0.0014389285516630693	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg47026.t1	jg47026	+	425774732	425775031	+	Scaffold_2	1	100	3.0	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48134.t1	jg48134	-	496127582	496142352	+	Scaffold_2	3	225	0.22396750169262017	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48130.t1	jg48130	-	496067686	496068375	-	Scaffold_2	1	230	0.872278664731495	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48135.t1	jg48135	-	496142419	496143138	+	Scaffold_2	1	240	0.36300417246175243	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg43894.t1	jg43894	+	241316483	241324902	+	Scaffold_2	2	100	2.241240052262739	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48129.t1	jg48129	-	495990994	496006160	-	Scaffold_2	4	681	1.2324937359883952	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48127.t1	jg48127	-	495945921	495960879	-	Scaffold_2	3	442	1.0	Bad	Annotated	Annotated	Annotated
OG_69	BROC	14.1.0.0.2.2	Dcat	Dcat_jg48138.t1	jg48138	-	496214175	496229936	+	Scaffold_2	3	488	0.004695133557515386	Bad	Annotated	Annotated	Annotated
